"ticketId";"subject";"stav";"fronta";"admin";"link";"CID";"SID";"datumCas";"je_comment";"je_correspond";"je_set";"je_create";"je_status";"odpracovanoHodin"
812577;(admin.masterdc.com CID#4580) NefunkËnÌ RDP po ˙pravÏ registr˘ a local policy group;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812577;"4580";;2026-06-09 18:31:13.000;0;1;0;0;0;0.0833
812577;(admin.masterdc.com CID#4580) NefunkËnÌ RDP po ˙pravÏ registr˘ a local policy group;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812577;"4580";;2026-06-09 19:08:11.000;0;1;0;0;0;0.2500
812594;(admin.masterdc.com CID#9060) iDRAC, omezeni p¯Ìstupu podle IP;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812594;"9060";;2026-06-09 19:23:06.000;0;1;0;0;0;0.0833
812597;PROBLEM Service Alert:  d8017.masterinter.net/nrpe_load is CRITICAL ;new;support;jarmara;https://rt.i.masterinter.net/Ticket/Display.html?id=812597;"7084";;2026-06-09 19:40:05.000;1;0;0;0;0;0.2500
810247;(CID 7138) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;jarmara;https://rt.i.masterinter.net/Ticket/Display.html?id=810247;"7138";;2026-06-09 19:45:00.000;1;0;0;0;0;0.0000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-09 20:04:04.000;0;1;0;0;0;0.0000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-09 20:15:21.000;0;1;0;0;0;0.0000
809672;Update managed Windows serveru - d5631;open;windows;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=809672;"3169";;2026-06-09 21:10:03.000;0;1;0;0;0;1.0000
809769;Update Win-VPS cluster;open;windows;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=809769;"7443";;2026-06-09 21:13:47.000;1;0;0;0;0;0.4167
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-09 21:25:22.000;0;1;0;0;0;15.0000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-09 21:25:49.000;0;0;1;0;0;-13.5000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-09 21:35:25.000;0;1;0;0;0;0.0000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-09 21:50:28.000;0;1;0;0;0;0.5000
812608;(admin.masterdc.com CID#7247) V˝padek sluûeb;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812608;"7247";;2026-06-09 23:32:22.000;0;1;0;0;0;0.0000
812608;(admin.masterdc.com CID#7247) V˝padek sluûeb;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812608;"7247";;2026-06-10 00:24:07.000;1;0;0;0;0;0.0000
812619;PROBLEM Service Alert:  d1855-106/check_docker_health is CRITICAL;resolved;support;jarmara;https://rt.i.masterinter.net/Ticket/Display.html?id=812619;"4067";;2026-06-10 03:38:15.000;0;1;0;0;0;0.3333
812619;PROBLEM Service Alert:  d1855-106/check_docker_health is CRITICAL;resolved;support;jarmara;https://rt.i.masterinter.net/Ticket/Display.html?id=812619;"4067";;2026-06-10 04:10:11.000;0;1;0;0;0;0.3333
810189;(CID 4157) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810189;"4157";;2026-06-10 04:31:24.000;0;1;0;0;0;0.0000
810181;(CID 7084) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810181;"7084";;2026-06-10 05:07:48.000;0;1;0;0;0;0.0000
812572;(admin.masterdc.com CID#9734) konektivita masterdc brno <> faster.cz;open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812572;"9734";;2026-06-10 05:10:03.000;0;1;0;0;0;0.0000
810199;(CID 3367) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810199;"3367";;2026-06-10 05:15:09.000;0;1;0;0;0;0.0000
812625;(admin.masterdc.com CID#2884) Nedostupnost VM 18;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812625;"2884";;2026-06-10 05:18:48.000;0;1;0;0;0;0.0000
812572;(admin.masterdc.com CID#9734) konektivita masterdc brno <> faster.cz;open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812572;"9734";;2026-06-10 05:25:01.000;0;1;0;0;0;0.0833
810189;(CID 4157) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810189;"4157";;2026-06-10 05:29:08.000;0;1;0;0;0;0.0000
810228;(CID 8473) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810228;"8473";;2026-06-10 05:37:54.000;0;1;0;0;0;0.0000
812127;Flap labda CETIN 5.6.2026;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812127;;;2026-06-10 05:38:17.000;1;0;0;0;0;0.0000
812594;(admin.masterdc.com CID#9060) iDRAC, omezeni p¯Ìstupu podle IP;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812594;"9060";;2026-06-10 05:40:24.000;1;0;0;0;0;0.0833
810189;(CID 4157) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810189;"4157";;2026-06-10 05:53:20.000;0;1;0;0;0;0.0000
812630;PROBLEM Service Alert: cloud-2156/nrpe_disk is CRITICAL;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812630;;;2026-06-10 05:56:53.000;0;0;1;0;0;0.0000
812632;(admin.masterdc.com CID#8928) RATS delist;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812632;"8928";;2026-06-10 05:58:24.000;0;0;1;0;0;0.0000
810189;(CID 4157) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810189;"4157";;2026-06-10 05:59:02.000;0;1;0;0;0;0.0000
812613;[The job failed.] SQL Server Job System: 'syspolicy_purge_history' completed on \\CLOUD-1063\DZC.;new;support;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=812613;;;2026-06-10 06:04:25.000;0;0;1;0;0;0.0000
812633;PROBLEM Service Alert:  d125/check_isp_le_renewal is CRITICAL ;new;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812633;"3652";;2026-06-10 06:07:27.000;0;0;1;0;0;0.0000
812616;Guest Post Collaboration Opportunity;resolved;spam;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812616;;;2026-06-10 06:25:56.000;0;0;1;0;0;0.0000
812576;Obj. ID: 10553 Z·kaznÌk: #7555 - Chadim Tom·ö (Domat Control System s.r.o.);open;objednavky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812576;"7555";;2026-06-10 06:26:50.000;0;0;1;0;0;0.0000
812576;Obj. ID: 10553 Z·kaznÌk: #7555 - Chadim Tom·ö (Domat Control System s.r.o.);open;objednavky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812576;"9415";;2026-06-10 06:26:50.000;0;0;1;0;0;0.0000
812625;(admin.masterdc.com CID#2884) Nedostupnost VM 18;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812625;"2884";;2026-06-10 06:27:12.000;0;0;1;0;0;0.0000
812619;PROBLEM Service Alert:  d1855-106/check_docker_health is CRITICAL;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812619;"4067";;2026-06-10 06:28:44.000;0;0;1;0;0;0.0000
812608;(admin.masterdc.com CID#7247) V˝padek sluûeb;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812608;"7247";;2026-06-10 06:29:12.000;0;0;1;0;0;0.0000
812606;Sluûby ËekajÌ na schv·lenÌ billu po provedenÈm techu, Klient #9737 - Hal·mek Josef (VIAPONT s.r.o.);new;todo;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812606;"9737";;2026-06-10 06:30:02.000;0;0;1;0;0;0.0000
812597;PROBLEM Service Alert:  d8017.masterinter.net/nrpe_load is CRITICAL ;new;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812597;"7084";;2026-06-10 06:30:55.000;0;0;1;0;0;0.0000
812594;(admin.masterdc.com CID#9060) iDRAC, omezeni p¯Ìstupu podle IP;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812594;"9060";;2026-06-10 06:42:49.000;0;0;1;0;0;0.0000
743099;[tracking] Pravideln· kontrola kopia z·loh;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=743099;;;2026-06-10 06:47:21.000;1;0;0;0;0;0.0833
810168;(CID 4033) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810168;"4033";;2026-06-10 06:49:18.000;0;1;0;0;0;0.0000
812569;Obj. ID: 10552 Z·kaznÌk: #4703 - Halberöt·t Vlastimil (HALBERäT¡T - servis, s.r.o.);open;objednavky;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812569;"4703";;2026-06-10 06:50:34.000;0;0;1;0;0;0.0000
812569;Obj. ID: 10552 Z·kaznÌk: #4703 - Halberöt·t Vlastimil (HALBERäT¡T - servis, s.r.o.);open;objednavky;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812569;"4703";;2026-06-10 06:50:41.000;0;0;1;0;0;0.0000
812635;Re: Dotaz na snapshoty serveru;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812635;;;2026-06-10 06:56:51.000;0;0;1;0;0;0.0000
812635;Re: Dotaz na snapshoty serveru;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812635;;;2026-06-10 06:57:12.000;1;0;0;0;0;0.0000
812578;(admin.masterdc.com CID#8047) agent Beszel;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812578;"8047";"74334";2026-06-10 07:05:34.000;0;0;1;0;0;0.0000
812578;(admin.masterdc.com CID#8047) agent Beszel;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812578;"8047";"74334";2026-06-10 07:06:32.000;0;1;0;0;0;0.0000
812567;V·ö balÌËek je na cestÏ;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812567;;;2026-06-10 07:07:01.000;0;0;1;0;0;0.0000
810189;(CID 4157) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=810189;"4157";;2026-06-10 07:11:00.000;0;1;0;0;0;0.0000
812630;PROBLEM Service Alert: cloud-2156/nrpe_disk is CRITICAL;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812630;;;2026-06-10 07:14:18.000;1;0;0;0;0;0.0833
810232;(CID 8720) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=810232;"8720";;2026-06-10 07:15:07.000;1;0;0;0;0;0.0000
810092;Obj. ID: 10515 Z·kaznÌk: #2870 - VyöohlÌd Martin;resolved;objednavky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=810092;"2870";;2026-06-10 07:22:44.000;0;0;1;0;0;0.0833
812578;(admin.masterdc.com CID#8047) agent Beszel;open;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812578;"8047";"74334";2026-06-10 07:23:47.000;0;1;0;0;0;0.2500
812629;Forward pro zÛnu active.master.cz na internÌch resolverech;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812629;;;2026-06-10 07:25:51.000;0;1;0;0;0;0.1667
812639;d238 postgres-log mÌsto na disku;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812639;"6771";;2026-06-10 07:30:33.000;0;0;1;0;0;0.0000
812638;(admin.masterdc.com CID#9412) Vytvo¯enÌ ˙Ëtu pro spr·vu na serverech [MasterDC Support #812638];open;support;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=812638;"9412";;2026-06-10 07:38:52.000;0;0;1;0;0;0.0000
812639;d238 postgres-log mÌsto na disku;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812639;"6771";;2026-06-10 07:49:09.000;0;0;1;0;0;0.0000
812639;d238 postgres-log mÌsto na disku;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812639;"6771";;2026-06-10 07:52:19.000;0;1;0;0;0;0.2500
812070;[MDC] Cloudstack - backup/DR solution;new;managed;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812070;;;2026-06-10 08:05:02.000;0;0;1;0;0;0.0000
812573;[csirt-cz] [TLP:CLEAR] [Max CVSS 9.8] NVIDIA opravuje 36 zranitelnostÌ;resolved;csirt;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812573;;;2026-06-10 08:10:21.000;1;0;0;0;0;0.0833
812629;Forward pro zÛnu active.master.cz na internÌch resolverech;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812629;;;2026-06-10 08:13:13.000;1;0;0;0;0;0.0000
812629;Forward pro zÛnu active.master.cz na internÌch resolverech;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812629;;;2026-06-10 08:13:22.000;0;0;1;0;0;0.2500
812640;haproxy - beleuchtung - blokacia niektorych dotazov;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812640;"4381";"56710";2026-06-10 08:15:12.000;0;0;1;0;0;0.0000
812445;(admin.masterdc.com CID#5066) sync defguardu.;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=812445;"5066";;2026-06-10 08:16:13.000;0;1;0;0;0;0.2500
812557;(admin.masterdc.com CID#7801) ⁄tok na IP adresu 80.79.17.10;open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812557;"7801";;2026-06-10 08:17:37.000;0;1;0;0;0;0.0333
810200;(CID 7247) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=810200;"7247";;2026-06-10 08:24:54.000;0;0;1;0;0;0.0500
812645;(admin.masterdc.com CID#5641) obchod.mextrade.cz - vy¯azenÌ z monitoringu;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812645;"5641";"69572";2026-06-10 08:27:13.000;0;0;1;0;0;0.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 08:27:44.000;0;0;1;0;0;0.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 08:27:44.000;1;0;0;0;0;0.3333
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 08:28:18.000;0;0;1;0;0;0.0000
810702;nextcloud.kara-uas.cz/nrpe_nextcloud is CRITICAL;new;support;tarcak;https://rt.i.masterinter.net/Ticket/Display.html?id=810702;"9267";;2026-06-10 08:32:03.000;1;0;0;0;0;1.5000
812629;Forward pro zÛnu active.master.cz na internÌch resolverech;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812629;;;2026-06-10 08:33:28.000;0;0;1;0;0;0.0000
812645;(admin.masterdc.com CID#5641) obchod.mextrade.cz - vy¯azenÌ z monitoringu;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812645;"5641";"69572";2026-06-10 08:36:23.000;0;1;0;0;0;0.2500
812629;Forward pro zÛnu active.master.cz na internÌch resolverech;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812629;;;2026-06-10 08:37:47.000;1;0;0;0;0;0.1667
812640;haproxy - beleuchtung - blokacia niektorych dotazov;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812640;"4381";"56710";2026-06-10 08:38:12.000;0;0;1;0;0;0.0000
812640;haproxy - beleuchtung - blokacia niektorych dotazov;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812640;"4381";"56710";2026-06-10 08:38:41.000;0;1;0;0;0;0.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 08:38:42.000;1;0;0;0;0;0.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 08:40:05.000;1;0;0;0;0;0.0000
812645;(admin.masterdc.com CID#5641) obchod.mextrade.cz - vy¯azenÌ z monitoringu;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812645;"5641";"69572";2026-06-10 08:41:38.000;0;1;0;0;0;0.0000
812646;Undelivered Mail Returned to Sender;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812646;;;2026-06-10 08:49:08.000;0;0;1;0;0;0.0333
812644;(admin.masterdc.com CID#7247) N·öe hromadnÈ maily padajÌ do SPAMu;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812644;"7247";;2026-06-10 08:51:34.000;0;1;0;0;0;0.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 08:57:03.000;1;0;0;0;0;0.1667
812640;haproxy - beleuchtung - blokacia niektorych dotazov;resolved;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812640;"4381";"56710";2026-06-10 09:00:12.000;0;1;0;0;0;0.0000
810213;(CID 3134) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=810213;"3134";;2026-06-10 09:01:13.000;0;1;0;0;0;0.0000
810213;(CID 3134) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=810213;"3134";;2026-06-10 09:01:30.000;0;0;1;0;0;1.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 09:03:12.000;1;0;0;0;0;0.0000
812636;iDRAC, omezeni p¯Ìstupu podle IP;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812636;;;2026-06-10 09:03:44.000;1;0;0;0;0;0.0000
812647;Obj. ID: 10554 Z·kaznÌk: #4668 - Koöek Michal (eMan a.s.);open;objednavky;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812647;"4668";;2026-06-10 09:07:39.000;0;0;1;0;0;0.0000
812642;SNMP timeout sl546p/sl547s / check_force10_v4.pl [tracking];open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812642;;;2026-06-10 09:09:44.000;1;0;0;0;0;0.0000
812648;Undelivered Mail Returned to Sender;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812648;;;2026-06-10 09:16:13.000;0;0;1;0;0;0.0333
812629;Forward pro zÛnu active.master.cz na internÌch resolverech;resolved;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812629;;;2026-06-10 09:22:01.000;1;0;0;0;0;0.1667
812649;PROBLEM Service Alert:  eu-fsn-gw-p0-lb-001/check_es_system_logging is CRITICAL;resolved;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812649;"8446";;2026-06-10 09:22:39.000;0;0;1;0;0;0.0000
812650;f·ze 1 ñ SÌùovÈ prostupy MDC <> IDC;open;support;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812650;;;2026-06-10 09:26:44.000;0;0;1;0;0;0.0000
812644;(admin.masterdc.com CID#7247) N·öe hromadnÈ maily padajÌ do SPAMu;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812644;"7247";;2026-06-10 09:26:56.000;0;0;1;0;0;0.0000
812651;(admin.masterdc.com CID#7247) Podez¯enÌ na blokace IP adres Microsoftu;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812651;"7247";"72162";2026-06-10 09:27:05.000;0;0;1;0;0;0.0000
812651;(admin.masterdc.com CID#7247) Podez¯enÌ na blokace IP adres Microsoftu;open;support;blazek;https://rt.i.masterinter.net/Ticket/Display.html?id=812651;"7247";"72162";2026-06-10 09:27:29.000;0;1;0;0;0;0.0000
812650;f·ze 1 ñ SÌùovÈ prostupy MDC <> IDC;open;support;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812650;;;2026-06-10 09:29:34.000;0;1;0;0;0;0.5000
812536;P¯Ìstupy pro Samuel Chovanec - st·ûista;open;hr;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812536;;;2026-06-10 09:34:00.000;1;0;0;0;0;0.2500
812537;P¯Ìstupy pro Veronika NÏmeËkov· - st·ûistka;open;hr;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812537;;;2026-06-10 09:34:18.000;1;0;0;0;0;0.2500
812547;"8986 - Triola a.s. - licencov·nÌ";open;windows;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812547;"8986";;2026-06-10 09:39:01.000;0;1;0;0;0;0.0833
812650;f·ze 1 ñ SÌùovÈ prostupy MDC <> IDC;open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812650;;;2026-06-10 09:47:46.000;0;1;0;0;0;0.4167
812636;iDRAC, omezeni p¯Ìstupu podle IP;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812636;;;2026-06-10 09:51:24.000;1;0;0;0;0;1.0000
810339;Obj. ID: 10518 Z·kaznÌk: #3127 - Jakubec Radek (e-Finance, a.s.);open;objednavky;tarcak;https://rt.i.masterinter.net/Ticket/Display.html?id=810339;"3127";;2026-06-10 10:09:01.000;0;1;0;0;0;0.5000
812655;PROBLEM Service Alert:  d125/https is CRITICAL;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812655;"3652";"86025";2026-06-10 10:22:31.000;0;0;1;0;0;0.0000
812655;PROBLEM Service Alert:  d125/https is CRITICAL;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812655;"3652";"86025";2026-06-10 10:26:23.000;0;1;0;0;0;0.5000
812576;Obj. ID: 10553 Z·kaznÌk: #7555 - Chadim Tom·ö (Domat Control System s.r.o.);open;objednavky;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=812576;"7555";;2026-06-10 10:26:42.000;0;1;0;0;0;0.5000
812576;Obj. ID: 10553 Z·kaznÌk: #7555 - Chadim Tom·ö (Domat Control System s.r.o.);open;objednavky;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=812576;"9415";;2026-06-10 10:26:42.000;0;1;0;0;0;0.5000
812517;PROBLEM Service Alert:  d899/mysql-backup-mysql3 is CRITICAL;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=812517;"7247";"72162";2026-06-10 10:30:42.000;0;1;0;0;0;0.2500
812578;(admin.masterdc.com CID#8047) agent Beszel;open;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812578;"8047";"74334";2026-06-10 10:36:38.000;0;1;0;0;0;0.0000
812578;(admin.masterdc.com CID#8047) agent Beszel;open;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812578;"8047";"74334";2026-06-10 10:48:50.000;0;1;0;0;0;0.0000
811327;(admin.masterdc.com CID#8446) Priprava high memory nodu;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=811327;"8446";;2026-06-10 10:49:39.000;0;1;0;0;0;0.0000
790177;Obj. ID: 10335 Z·kaznÌk: #9412 - Matras Duöan (nsure s.r.o.);resolved;objednavky;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=790177;"9412";;2026-06-10 10:53:12.000;0;1;0;0;0;0.0333
812547;"8986 - Triola a.s. - licencov·nÌ";open;windows;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812547;"8986";;2026-06-10 10:56:45.000;0;1;0;0;0;0.0833
811148;d8029-101.masterinter.net/check_isp_domains is CRITICAL;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=811148;"7194";"71200";2026-06-10 10:58:15.000;0;1;0;0;0;0.0000
811085;Postgresql pro acc1 - acc5 a produkce;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=811085;;;2026-06-10 11:01:00.000;1;0;0;0;0;0.0000
812660;Popt·vka managed hostingu pro Django + PostgreSQL aplikaci (produkËnÌ provoz) / pruchas.eu;open;poptavky;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812660;;;2026-06-10 11:02:50.000;0;0;1;0;0;0.0000
812569;Obj. ID: 10552 Z·kaznÌk: #4703 - Halberöt·t Vlastimil (HALBERäT¡T - servis, s.r.o.);open;objednavky;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=812569;"4703";;2026-06-10 11:03:10.000;0;1;0;0;0;0.5000
812206;vsan5-8.r12-5.dc1.4d.prg.i.masterinter.net/idrac status service is CRITICAL;new;support;tarcak;https://rt.i.masterinter.net/Ticket/Display.html?id=812206;"7445";;2026-06-10 11:06:58.000;1;0;0;0;0;0.5000
809768;PROBLEM Service Alert: d1196/nrpe_disk is CRITICAL;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809768;"4067";"81132";2026-06-10 11:07:42.000;0;1;0;0;0;0.0000
812557;(admin.masterdc.com CID#7801) ⁄tok na IP adresu 80.79.17.10;open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812557;"7801";;2026-06-10 11:08:15.000;0;1;0;0;0;0.1667
812557;(admin.masterdc.com CID#7801) ⁄tok na IP adresu 80.79.17.10;open;support;zidek;https://rt.i.masterinter.net/Ticket/Display.html?id=812557;"7801";;2026-06-10 11:09:22.000;1;0;0;0;0;0.0000
812661;(admin.masterdc.com CID#4067) NefunkËnost produkËnÌ aplikace na d1855-101 - urgentnÌ;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812661;"4067";"81132";2026-06-10 11:11:02.000;0;0;1;0;0;0.0000
812661;(admin.masterdc.com CID#4067) NefunkËnost produkËnÌ aplikace na d1855-101 - urgentnÌ;resolved;support;landa;https://rt.i.masterinter.net/Ticket/Display.html?id=812661;"4067";"81132";2026-06-10 11:11:03.000;0;1;0;0;0;0.0000
